sample	env	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	ENA-FIRST-PUBLIC (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE (run)	ENA-LAST-UPDATE	environment_(biome)	environment_(feature)	environment_(material)	Experiment	External_Id	geographic_location_(countryand/orsea;region)	geographic_location_(latitude)	geographic_location_(longitude)	human_gut_environmental_package	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Investigation_type	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	project_name	ReleaseDate	Sample Name	Sample_Name	Sequencing_method	SRA Study	Submitter_Id
ERR528306	case	WGS	200	1166191800	PRJEB6337	SAMEA2582164	866404530	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,gs,s3	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493509	SAMEA2582164	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582164	LV18_Run6	Illumina hiseq 2000	ERP005860	LV18_Run6
ERR528307	case	WGS	200	1903272200	PRJEB6337	SAMEA2582165	1454107235	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	gs,s3,ena	ena,s3.us-east-1,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493510	SAMEA2582165	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582165	LV19_Run4	Illumina hiseq 2000	ERP005860	LV19_Run4
ERR528309	case	WGS	200	1164959200	PRJEB6337	SAMEA2582167	895706997	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493512	SAMEA2582167	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582167	LV2_Run6	Illumina hiseq 2000	ERP005860	LV2_Run6
ERR528310	case	WGS	200	2659520600	PRJEB6337	SAMEA2582168	2028811571	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493513	SAMEA2582168	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582168	LV20_Run4	Illumina hiseq 2000	ERP005860	LV20_Run4
ERR528311	case	WGS	200	2647099800	PRJEB6337	SAMEA2582169	1998538445	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,s3,ena	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493514	SAMEA2582169	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582169	LV21_Run4	Illumina hiseq 2000	ERP005860	LV21_Run4
ERR528312	case	WGS	200	3497238600	PRJEB6337	SAMEA2582170	2585925280	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,gs,s3	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493515	SAMEA2582170	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582170	LV22_Run6	Illumina hiseq 2000	ERP005860	LV22_Run6
ERR528313	case	WGS	200	2696357400	PRJEB6337	SAMEA2582171	2034434811	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493516	SAMEA2582171	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582171	LV23_Run6	Illumina hiseq 2000	ERP005860	LV23_Run6
ERR528314	case	WGS	200	3106634800	PRJEB6337	SAMEA2582172	2322043973	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493517	SAMEA2582172	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582172	LV24_Run6	Illumina hiseq 2000	ERP005860	LV24_Run6
ERR528315	case	WGS	200	782890800	PRJEB6337	SAMEA2582173	588633044	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,gs,ena	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493518	SAMEA2582173	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582173	LV25_Run2	Illumina hiseq 2000	ERP005860	LV25_Run2
ERR528319	case	WGS	200	1888317600	PRJEB6337	SAMEA2582177	1398351302	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	s3.us-east-1,ena,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493522	SAMEA2582177	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582177	LV3_Run6	Illumina hiseq 2000	ERP005860	LV3_Run6
ERR528321	case	WGS	200	2625797600	PRJEB6337	SAMEA2582179	1784508955	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493524	SAMEA2582179	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582179	LV4_Run5	Illumina hiseq 2000	ERP005860	LV4_Run5
ERR528322	case	WGS	200	1828146600	PRJEB6337	SAMEA2582180	1320786415	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,s3,gs	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493525	SAMEA2582180	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582180	LV5_Run3	Illumina hiseq 2000	ERP005860	LV5_Run3
ERR528324	case	WGS	200	2408937200	PRJEB6337	SAMEA2582182	1809753180	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,ena,gs	ena,s3.us-east-1,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493527	SAMEA2582182	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582182	LV6_Run2	Illumina hiseq 2000	ERP005860	LV6_Run2
ERR528326	case	WGS	200	1708773400	PRJEB6337	SAMEA2582184	1261994144	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493529	SAMEA2582184	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582184	LV7_Run5	Illumina hiseq 2000	ERP005860	LV7_Run5
ERR528327	case	WGS	200	2360455000	PRJEB6337	SAMEA2582185	1750235881	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,ena,gs	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493530	SAMEA2582185	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582185	LV8_Run5	Illumina hiseq 2000	ERP005860	LV8_Run5
ERR528328	case	WGS	124	1876803984	PRJEB6337	SAMEA2582186	1398589259	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493531	SAMEA2582186	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582186	LV9_Run2	Illumina hiseq 2000	ERP005860	LV9_Run2
